faq_id,faq_company,faq_major_category,faq_sub_category,faq_question,faq_answer
191,현대,"현대 디지털 키",일반,"NFC 카드키 등록은 어떻게 하나요?","NFC카드는 외부에서 구매가 가능해 발렛파킹 등에서 타인이 카드키를 쉽게 등록하는 걸 방지하기 위해 아래의 두 가지 인증 방식을 둡니다.모두 스마트폰 App이 설치 및 페어링 된 상태에서 NFC카드 키 등록이 가능합니다.■ 블루투스 인증 방식1) 운전석 도어 손잡이에 디지털 키(스마트폰) 접촉하여 도어 잠금해제 후 차량 탑승2) 현대 디지털키 앱 內 카드 키(블루투스) 인증 선택3) 내비게이션의 설정 → 디지털 키 → 카드 키 등록 선택4) 무선 충전 패드에 NFC 카드 거치■ NFC 인증 방식1) 현대 디지털 키 앱에서 카드 키(NFC) 등록 선택2) 운전석 도어 손잡이에 디지털 키(스마트폰) 접촉하여 도어 잠금 해제 후 차량 탑승3) 내비게이션의 설정 → 디지털 키 → 카드 키 등록 선택4) 무선 충전 패드에 NFC 카드 거치"
192,현대,"현대 디지털 키",일반,"차량 등록 확인 시 업무 시간이 아니라는 메시지 팝업이 뜹니다.","한국교통안전공단에서 운영하는 차량인증 서비스를 이용하기 때문에 해당 서버의 작동시간 외에는 정보 수신이 불가능합니다. 국가정보를 활용하는 방식이라 그쪽의 정책을 따를 수 밖에 없고, 정확한 이용 제한 시간을 당사에 사전 공지하지 않기 때문에 이용 장애 시 해당 메시지로 안내합니다."
193,현대,차량구매,일반,"보유중인 자동차를 팔고 싶은데, 어떻게 하면 좋을까요?","현대 인증중고차 (certified.hyundai.com) 의 내차팔기 서비스를 통해 판매할 수 있습니다.자세한 사항은 현대 인증중고차 사이트에서 확인해주세요.현대 인증중고차 사이트 바로가기: certified.hyundai.com"
194,현대,"현대 디지털 키",일반,"안드로이드 OS 버전, 블루투스 버전 확인 방법은 어떻게 되나요?","안드로이드 OS 보는 법, 블루투스 버전 확인은 스마트폰 제조사 홈페이지를 참고해 주시기 바랍니다."
195,현대,"현대 디지털 키",일반,"법인 구매 고객은 주사용자 등록을 어떻게 하나요?","법인 실운행 개인 고객 이용 가능합니다 (현대자동차 법인 페이지 통해 차량 등록 후 스마트폰에서 가능함)상세 경로 : 현대자동차 홈페이지 법인 회원 가입 → 법인 로그인 → 법인 페이지 → (하단) 현대 디지털 키 주 사용자관리 → 주 사용자 등록/수정 → 개인 사용자 정보 입력 → 가입 안내 문자 발송 → 개인 스마트폰에서 등록 진행 하시면 됨 유선안내하고 문자로도 발송"
196,현대,"현대 디지털 키",일반,"아이폰에 있는 유심 뽑아서 안드로이드 공기계에 넣어서 등록 가능한가요?","원칙적으로 안드로이드 공기계가 디지털 키 설치가 가능한 스펙이라면 USIM을 넣어서 App 설치 및 키 페어링이 가능합니다. 이상태에서 USIM을 제외해 데이터 통신을 하지 못하는 채로 키를 사용하려고 하면, 키 사용이 곧 정지됩니다.(데이터 통신 없이는 디지털 키 사용 불가) USIM을 지속적으로 아이폰/안드로이드폰에 교체해서 사용하는 경우는 당사에서 품질테스트하지 않은 비정상 사용행태이기 때문에 사용성을 보장하지 못하여 이 방법을 권장하지 않습니다."
197,현대,"현대 디지털 키",일반,"미지원 기종은 아예 앱스토어 '현대 디지털 키' 어플 검색 불가한가요?","기본적으로 구글플레이에서 App을 검색할 때에는 OS 버전만 체크가 가능합니다. 미지원 스마트폰이더라도 안드로이드 OS 7.0이상의 스마트폰에서는 우선 검색 및 설치가 가능합니다. 단, App 구동 시 대상 스마트폰이 아니라는 메시지가 App에서 나오게 됩니다."
198,현대,"현대 디지털 키",일반,"개인화 설정 방법은?","1. 스마트폰 접촉 후 차량 문 열림 시 자동 조정 : 운전석 시트 (IMS 옵션)2. 스마트폰으로 차량 시동 시 자동 조정 : HUD 위치 / 클러스터 세팅 / 드라이빙 모드 / AVN 설정 /아웃사이드 미러 등* 디지털 키 NFC방식으로 (=스마트 폰키)도어 개폐 시, 시트 조정만 되고  디지털 키(=스마트 폰키)로 시동까지 걸어야 나머지 기능이 조정이 됨"
199,현대,"현대 디지털 키",일반,"핀번호 잊은 경우에는 어떻게 하나요?","홈페이지에서 마이페이지 상에 PIN 초기화 시, 탈퇴 없이도 본인인증을 하면 PIN을 새로 변경해 사용할 수 있습니다."
200,현대,"현대 디지털 키",일반,"어플 삭제 후 재 설치 시 차량 정보 조회 오류가 발생합니다.","일반적으로 신차 구매자의 경우, 디지털 키 App 삭제후 재설치 한 다음에 동일한 스마트폰인 경우에는 로그인 후에는 차량 인증/차량 디지털 키 페어링 작업이 모두 가능합니다.단, 스마트폰이 변경(전화번호 변경 or 단말기 변경) 등으로 확인 된 경우에는 당사 홈페이지에서 새로운 스마트폰 번호를 마이페이지에서 변경/인증 하시면 사용 하실 수 있습니다."
201,현대,"현대 디지털 키",일반,"홈페이지 지원기종 탭에 없지만 최신 기종 이라면 언제 업데이트 예정인가요?","현대 디지털 키 호환성 검증은 당사 연구소 주관으로 분기 및 반기에 1회 실시 합니다. 단말기 종류는 호환성검증 업체에서 보유하고 있는 스마트폰으로 진행되며, 글로벌 모델인 경우(통신사 상관 없는) 몇개의 통신사 버전만 실시하며, 통신사 전용 모델인 경우 보유한 모델에 대해서 전체 진행합니다.현재 디지털 키는 호환성 검증 리스트에는 없더라도, 안드로이드 OS 7.0(Nougat, 2016-8-22일 배포)이상, 블루투스 버전 4.2 이상 그리고 TEE(디지털 키 암호화 보안영역 지원) 스마트폰에서는 설치 및 실행이 가능합니다. 중국계 스마트폰(화웨이, 샤오미 등)및 구글전용 폰, 삼성 및 LG의 저가 라인 등은 신규 스마트폰이더라도 TEE 영역 미지원으로 설치 및 실행이 안될 수 있습니다. (App 설치 후 구동 시 대상 스마트폰이 아니라고 나옴)TEE 영역 미지원 스마트폰 이지만, 판매량 등에 따라 삼성 및 LG와 혐조해 추가 지원 스마트폰이 결정되면 공지하도록 하겠습니다."
202,현대,"현대 디지털 키",일반,"LG 핸드폰은 GPS ON 해야 디지털키 사용이 가능한가요?","LG 기종 뿐만 아니라 삼성 기종에서도 일부 제조사/통신사 전용 서비스(각종 페이 등) 사용성 때문에 GPS를 켜야 NFC와 블루투스가 동작하는 스마트폰이 있습니다. 일반적으로 GPS ON 상태를 권장합니다."
203,현대,"현대 디지털 키",일반,"데이터가 없거나 수신이 안되는 지역에서도 사용이 가능한가요?","데이터가 없거나 수신이 안되는 지역에서 사용시 문자 나옴 (오프라인에서 15회 사용 가능)> 15회 사용하면 도어 오픈 불가할 수 있어 스마트키나 카드키 사용시 초기화되어 사용 가능> 15회 카운트는 디지털 키를 사용하는 개별 행위의 카운트입니다. (예 도어오픈, 시동, 시동종료, 도어클로즈 사용하면 4회/15 사용임)> 데이터가 연결되면 15회 카운트는 리셋됩니다. 다시 데이터 음영지역으로 들어가 사용하면 1회 카운트부터 적용됩니다."
204,기아,기타,기타,"단속 카메라 및 안내 경로에 대한 오류  등이 발행하는 경우 어떤 조치를 취할 수 있나요?","사고를 목격하시거나, 갑작스러운 도로 공사, 통제, 포트홀로 길이 막힌 경우, 지도안내 화면에서 해당 지점을 길게 누르면, ‘사용자 신고’를 바로 실행할 수 있습니다."
205,기아,기타,기타,"기아 커넥트 스토어는 무엇이며, 어떻게 이용하나요?","차량 구매 순간의 선택이 카 라이프의 전부를 결정한 것은 아닙니다."
206,기아,기타,기타,"모바일 내비게이션 대비 기아 내비게이션의 ‘도착 예정 시간’은 정확한가요?","기아 내비게이션은 커넥티드 카 기반의 교통 정보 활용, 경로 탐색 품질이 개선되는 순환 구조를 통해 안정된 경로 품질을 제공하고 있습니다."
207,기아,기타,기타,"모바일 내비게이션과 차별화 되는 기아 내비게이션만의 특장점은 무엇인가요?","① 일반 지도만 사용하는 모바일 내비게이션과는 달리 국내 전국 ADAS 지도 구축을 통해 정확한 지도 정보를 제공합니다."
208,기아,기타,기타,"내비게이션 외 클러스터와 헤드업 디스플레이도 무선 업데이트가 되나요?","2022년 7월 정기 업데이트 시, ‘THE NEW K9 2021’ 모델에 헤드업 디스플레이(HUD)의 길 안내 그래픽이 새롭게 적용 되었습니다."
209,기아,기타,기타,"내비게이션 무선 업데이트는 어떻게 이뤄지나요? ","일정 시간 이상 주행 시, 최신 버전의 지도와 소프트웨어로 자동 업데이트가 진행되며,"
210,기아,기타,기타,"내비게이션 업데이트 주기가 어떻게 되나요?","내비게이션은 연 6회 정기 유/무선 업데이트를 통해 최신 지도 및 안정적인 내비게이션 시스템 & 신규 기능 적용을 제공하고 있으며,"
211,기아,기타,기타,"빌트인 캠 USB메모리 저장버튼이 활성화가 안됩니다. 어떻게 해야 하나요?","USB 연결 단자를 확인해 주세요. 정상적으로 연결 시 화면 상단에 USB 연결 아이콘이 표시됩니다."
212,기아,기타,기타,"빌트인 캠 업데이트를 하지 않으면 영상 녹화가 안되나요? ","업데이트와 영상 녹화는 관련이 없습니다. 다만, 업데이트를 하지 않은 경우 스마트폰 연결 오류 등 일부 기능이 정상적으로 동작하지 않을 수 있으니 꼭 업데이트를 받으시기 바랍니다."
213,기아,기타,기타,"빌트인 캠 녹화영상 관리 방법이 궁금합니다.","주행 중 상시 영상은 최대 3시간, 주차 중 상시 영상은 최대 20시간, 주행/주차 중 충격감지 이벤트는 최대 40건, 수동 스위치 녹화는 최대 30건 까지 저장 가능합니다."
214,기아,기타,기타,"빌트인 캠 이벤트 알림을 설정했는데도 알림 메세지가 오지 않습니다. 어떻게 해야 하나요? ","① 이벤트 알림은 민감도 설정값이 3단계 이하인 경우만 제공하고 있습니다."
215,기아,기타,기타,"빌트인 캠이 스마트폰 USB 케이블에 연결이 잘 안됩니다. 어떻게 해야 하나요?","① 빌트인 캠 SW 버전을 확인하시고 최신 SW로 업그레이드해 주세요."
216,기아,기타,기타,"빌트인 캠을 업데이트 할 때 에러가 발생합니다. 어떻게 해야 하나요?","① 다운로드한 파일을 확인해 주세요."
217,기아,기타,기타,"빌트인 캠 녹화 영상이 없습니다. 어떻게 해야 하나요?","① 녹화 설정 여부를 확인해 주세요."
218,기아,기타,기타,"EV6의 충전 도어 안에 번개 모양의 버튼은 무슨 기능인가요?","EV6의 충전 도어 內 번개 모양 버튼은 즉시 충전 버튼입니다."
219,기아,기타,기타,"하이브리드 차량 12V 배터리 방전 시 어떻게 해야 하나요?","하이브리드 차량 (K5 하이브리드 / K8 하이브리드 / 스포티지 하이브리드) 12V 배터리 방전 시 충전 방법은 아래와 같습니다.


핸들 좌측 하단에 보면 [12V BATT RESET] 버튼이 있습니다.
해당 버튼을 누르고 15초 이내에 시동을 거신 후, 주행 가능 표시등 'READY'가 켜진 상태에서 30분 동안 정차하거나 주행을 하게 되면 배터리가 충전됩니다.

* 도어가 닫혀있을 때 12V 배터리가 방전이 되면, 도어 핸들 커버를 탈거 후 비상키로 도어 잠금 해제를 하시면 됩니다.
* 아래 링크 접속하시면 하이브리드 12V 배터리 리셋 버튼 활용방법에 관한 영상을 보실 수 있습니다."
220,기아,기타,기타,"Kia Digital Key(NFC)란 무엇인가요?","Kia Digital Key는 NFC 안테나가 장착된 스마트폰 또는 카드 키로 차량의 도어를 열고 시동을 걸 수 있는 새로운 서비스입니다."
221,기아,기타,기타,"'Kia Digital Key' App이란 무엇인가요?","Kia Digital Key 스마트폰 App"
222,기아,기타,기타,"차량 실내 자동 환기 해제 및 설정 방법은 어떻게 되나요?",자동환기란
223,기아,기타,기타,"전기차 충전기 연결 후 고전압(고전압) 배터리가 충전 안되면 어떻게 해야 하나요?","차량의 충전 관리 설정을 확인하십시오."
224,기아,기타,기타,"전기차 회생제동(패들 쉬프트) 사용방법은 어떻게 되나요?","회생제동 기능은 차량 감속 및 제동 시 전기 모터를 사용, 운동 에너지를 전기 에너지로 변환시켜 구동용(고전압) 배터리를 충전하는 기능입니다."
225,기아,기타,기타,"셀토스 Kia Genuine Accessories 중 적외선 무릎 워머는 어떻게 사용하나요?","운전석 스티어링 휠 하단에 적외선 무릎 워머가 있습니다."
